"tot_ext","ext_basals","ext_night","ext_cresp","ext_day","x","light","temperature","light.effect","S","replicate"
35,18,3,5,9,0.35,0.35,20,"N.D",20,81
36,18,4,5,9,0.4,0.4,20,"N.D",20,81
35,18,5,3,9,0.45,0.45,20,"N.D",20,81
35,18,5,3,9,0.5,0.5,20,"N.D",20,81
46,13,11,6,16,0,0,25,"N.D",20,81
46,13,11,6,16,0.05,0.05,25,"N.D",20,81
46,13,11,6,16,0.1,0.1,25,"N.D",20,81
46,13,11,6,16,0.15,0.15,25,"N.D",20,81
46,13,11,6,16,0.2,0.2,25,"N.D",20,81
46,13,11,6,16,0.25,0.25,25,"N.D",20,81
46,13,11,6,16,0.3,0.3,25,"N.D",20,81
45,13,11,6,15,0.35,0.35,25,"N.D",20,81
44,13,11,5,15,0.4,0.4,25,"N.D",20,81
44,13,11,5,15,0.45,0.45,25,"N.D",20,81
44,13,11,5,15,0.5,0.5,25,"N.D",20,81
23,12,4,6,1,0,0,20,"N",1,82
23,12,4,6,1,0.05,0.05,20,"N",1,82
23,12,4,6,1,0.1,0.1,20,"N",1,82
23,12,4,6,1,0.15,0.15,20,"N",1,82
23,12,4,6,1,0.2,0.2,20,"N",1,82
24,12,4,7,1,0.25,0.25,20,"N",1,82
24,12,4,7,1,0.3,0.3,20,"N",1,82
24,12,4,7,1,0.35,0.35,20,"N",1,82
24,12,4,7,1,0.4,0.4,20,"N",1,82
24,12,4,7,1,0.45,0.45,20,"N",1,82
24,12,4,7,1,0.5,0.5,20,"N",1,82
59,19,16,12,12,0,0,25,"N",1,82
59,19,16,12,12,0.05,0.05,25,"N",1,82
59,19,16,12,12,0.1,0.1,25,"N",1,82
59,19,16,12,12,0.15,0.15,25,"N",1,82
59,19,16,12,12,0.2,0.2,25,"N",1,82
59,19,16,12,12,0.25,0.25,25,"N",1,82
59,19,16,12,12,0.3,0.3,25,"N",1,82
59,19,16,12,12,0.35,0.35,25,"N",1,82
59,19,16,12,12,0.4,0.4,25,"N",1,82
59,19,16,12,12,0.45,0.45,25,"N",1,82
59,19,16,12,12,0.5,0.5,25,"N",1,82
8,8,0,0,0,0,0,20,"N",2,82
7,7,0,0,0,0.05,0.05,20,"N",2,82
7,7,0,0,0,0.1,0.1,20,"N",2,82
7,7,0,0,0,0.15,0.15,20,"N",2,82
7,7,0,0,0,0.2,0.2,20,"N",2,82
7,7,0,0,0,0.25,0.25,20,"N",2,82
6,6,0,0,0,0.3,0.3,20,"N",2,82
5,5,0,0,0,0.35,0.35,20,"N",2,82
5,5,0,0,0,0.4,0.4,20,"N",2,82
4,4,0,0,0,0.45,0.45,20,"N",2,82
9,9,0,0,0,0.5,0.5,20,"N",2,82
45,15,11,10,9,0,0,25,"N",2,82
45,15,11,10,9,0.05,0.05,25,"N",2,82
45,15,11,10,9,0.1,0.1,25,"N",2,82
45,15,11,10,9,0.15,0.15,25,"N",2,82
45,15,11,10,9,0.2,0.2,25,"N",2,82
45,15,11,10,9,0.25,0.25,25,"N",2,82
45,15,11,10,9,0.3,0.3,25,"N",2,82
45,15,11,10,9,0.35,0.35,25,"N",2,82
45,15,11,10,9,0.4,0.4,25,"N",2,82
45,15,11,10,9,0.45,0.45,25,"N",2,82
45,15,11,10,9,0.5,0.5,25,"N",2,82
42,17,10,8,7,0,0,20,"N",5,82
42,17,10,8,7,0.05,0.05,20,"N",5,82
42,17,10,8,7,0.1,0.1,20,"N",5,82
42,17,10,8,7,0.15,0.15,20,"N",5,82
42,17,10,8,7,0.2,0.2,20,"N",5,82
42,17,10,8,7,0.25,0.25,20,"N",5,82
42,17,10,8,7,0.3,0.3,20,"N",5,82
42,17,10,8,7,0.35,0.35,20,"N",5,82
42,17,10,8,7,0.4,0.4,20,"N",5,82
42,17,10,8,7,0.45,0.45,20,"N",5,82
43,17,10,8,8,0.5,0.5,20,"N",5,82
NA,NA,NA,NA,NA,NA,0,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.05,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.1,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.15,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.2,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.25,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.3,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.35,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.4,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.45,25,"N",5,82
NA,NA,NA,NA,NA,NA,0.5,25,"N",5,82
17,17,0,0,0,0,0,20,"N",20,82
17,17,0,0,0,0.05,0.05,20,"N",20,82
17,17,0,0,0,0.1,0.1,20,"N",20,82
17,17,0,0,0,0.15,0.15,20,"N",20,82
17,17,0,0,0,0.2,0.2,20,"N",20,82
17,17,0,0,0,0.25,0.25,20,"N",20,82
17,17,0,0,0,0.3,0.3,20,"N",20,82
16,16,0,0,0,0.35,0.35,20,"N",20,82
15,15,0,0,0,0.4,0.4,20,"N",20,82
15,15,0,0,0,0.45,0.45,20,"N",20,82
14,14,0,0,0,0.5,0.5,20,"N",20,82
18,16,2,0,0,0,0,25,"N",20,82
18,16,2,0,0,0.05,0.05,25,"N",20,82
18,16,2,0,0,0.1,0.1,25,"N",20,82
18,16,2,0,0,0.15,0.15,25,"N",20,82
18,16,2,0,0,0.2,0.2,25,"N",20,82
18,16,2,0,0,0.25,0.25,25,"N",20,82
15,8,2,5,0,0.3,0.3,25,"N",20,82
15,8,2,5,0,0.35,0.35,25,"N",20,82
15,8,2,5,0,0.4,0.4,25,"N",20,82
16,8,2,6,0,0.45,0.45,25,"N",20,82
17,8,2,6,1,0.5,0.5,25,"N",20,82
39,12,15,10,2,0,0,20,"C",1,82
39,12,15,10,2,0.05,0.05,20,"C",1,82
NA,NA,NA,NA,NA,NA,0.1,20,"C",1,82
42,13,15,11,3,0.15,0.15,20,"C",1,82
42,13,15,11,3,0.2,0.2,20,"C",1,82
42,13,15,11,3,0.25,0.25,20,"C",1,82
NA,NA,NA,NA,NA,NA,0.3,20,"C",1,82
NA,NA,NA,NA,NA,NA,0.35,20,"C",1,82
NA,NA,NA,NA,NA,NA,0.4,20,"C",1,82
NA,NA,NA,NA,NA,NA,0.45,20,"C",1,82
43,14,14,11,4,0.5,0.5,20,"C",1,82
59,19,16,12,12,0,0,25,"C",1,82
59,19,16,12,12,0.05,0.05,25,"C",1,82
59,19,16,12,12,0.1,0.1,25,"C",1,82
59,19,16,12,12,0.15,0.15,25,"C",1,82
59,19,16,12,12,0.2,0.2,25,"C",1,82
59,19,16,12,12,0.25,0.25,25,"C",1,82
59,19,16,12,12,0.3,0.3,25,"C",1,82
59,19,16,12,12,0.35,0.35,25,"C",1,82
59,19,16,12,12,0.4,0.4,25,"C",1,82
59,19,16,12,12,0.45,0.45,25,"C",1,82
59,19,16,12,12,0.5,0.5,25,"C",1,82
8,7,0,0,1,0,0,20,"C",2,82
8,7,0,0,1,0.05,0.05,20,"C",2,82
8,7,0,0,1,0.1,0.1,20,"C",2,82
7,6,0,0,1,0.15,0.15,20,"C",2,82
6,5,0,0,1,0.2,0.2,20,"C",2,82
6,5,0,0,1,0.25,0.25,20,"C",2,82
6,5,0,0,1,0.3,0.3,20,"C",2,82
9,5,1,2,1,0.35,0.35,20,"C",2,82
12,5,2,4,1,0.4,0.4,20,"C",2,82
12,5,2,4,1,0.45,0.45,20,"C",2,82
13,5,2,5,1,0.5,0.5,20,"C",2,82
57,18,16,11,12,0,0,25,"C",2,82
57,18,16,11,12,0.05,0.05,25,"C",2,82
59,19,16,12,12,0.1,0.1,25,"C",2,82
59,19,16,12,12,0.15,0.15,25,"C",2,82
59,19,16,12,12,0.2,0.2,25,"C",2,82
59,19,16,12,12,0.25,0.25,25,"C",2,82
59,19,16,12,12,0.3,0.3,25,"C",2,82
59,19,16,12,12,0.35,0.35,25,"C",2,82
59,19,16,12,12,0.4,0.4,25,"C",2,82
59,19,16,12,12,0.45,0.45,25,"C",2,82
59,19,16,12,12,0.5,0.5,25,"C",2,82
42,17,10,8,7,0,0,20,"C",5,82
42,17,10,8,7,0.05,0.05,20,"C",5,82
42,17,10,8,7,0.1,0.1,20,"C",5,82
42,17,10,8,7,0.15,0.15,20,"C",5,82
43,17,10,9,7,0.2,0.2,20,"C",5,82
43,17,10,9,7,0.25,0.25,20,"C",5,82
43,17,10,9,7,0.3,0.3,20,"C",5,82
43,17,10,9,7,0.35,0.35,20,"C",5,82
43,17,10,9,7,0.4,0.4,20,"C",5,82
44,17,10,9,8,0.45,0.45,20,"C",5,82
44,17,10,9,8,0.5,0.5,20,"C",5,82
9,8,0,0,1,0,0,25,"C",5,82
9,8,0,0,1,0.05,0.05,25,"C",5,82
20,10,5,3,2,0.1,0.1,25,"C",5,82
22,10,7,3,2,0.15,0.15,25,"C",5,82
23,10,7,4,2,0.2,0.2,25,"C",5,82
23,10,7,4,2,0.25,0.25,25,"C",5,82
25,10,7,6,2,0.3,0.3,25,"C",5,82
25,10,7,6,2,0.35,0.35,25,"C",5,82
26,10,7,7,2,0.4,0.4,25,"C",5,82
27,10,8,7,2,0.45,0.45,25,"C",5,82
26,10,7,7,2,0.5,0.5,25,"C",5,82
14,10,3,1,0,0,0,20,"C",20,82
14,10,3,1,0,0.05,0.05,20,"C",20,82
15,10,4,1,0,0.1,0.1,20,"C",20,82
15,10,4,1,0,0.15,0.15,20,"C",20,82
15,10,4,1,0,0.2,0.2,20,"C",20,82
16,10,4,2,0,0.25,0.25,20,"C",20,82
15,10,3,2,0,0.3,0.3,20,"C",20,82
15,10,3,2,0,0.35,0.35,20,"C",20,82
16,10,3,3,0,0.4,0.4,20,"C",20,82
16,10,3,3,0,0.45,0.45,20,"C",20,82
19,10,3,6,0,0.5,0.5,20,"C",20,82
56,19,16,12,9,0,0,25,"C",20,82
56,19,16,12,9,0.05,0.05,25,"C",20,82
56,19,16,12,9,0.1,0.1,25,"C",20,82
56,19,16,12,9,0.15,0.15,25,"C",20,82
56,19,16,12,9,0.2,0.2,25,"C",20,82
56,19,16,12,9,0.25,0.25,25,"C",20,82
56,19,16,12,9,0.3,0.3,25,"C",20,82
57,19,16,12,10,0.35,0.35,25,"C",20,82
56,19,16,12,9,0.4,0.4,25,"C",20,82
56,19,16,12,9,0.45,0.45,25,"C",20,82
56,19,16,12,9,0.5,0.5,25,"C",20,82
30,12,8,7,3,0,0,20,"C.N",1,82
30,12,8,7,3,0.05,0.05,20,"C.N",1,82
30,12,8,7,3,0.1,0.1,20,"C.N",1,82
30,12,8,7,3,0.15,0.15,20,"C.N",1,82
28,10,8,7,3,0.2,0.2,20,"C.N",1,82
29,10,8,8,3,0.25,0.25,20,"C.N",1,82
29,10,8,8,3,0.3,0.3,20,"C.N",1,82
29,10,8,8,3,0.35,0.35,20,"C.N",1,82
30,10,8,9,3,0.4,0.4,20,"C.N",1,82
30,10,8,9,3,0.45,0.45,20,"C.N",1,82
31,10,8,10,3,0.5,0.5,20,"C.N",1,82
58,18,16,12,12,0,0,25,"C.N",1,82
58,18,16,12,12,0.05,0.05,25,"C.N",1,82
58,18,16,12,12,0.1,0.1,25,"C.N",1,82
58,18,16,12,12,0.15,0.15,25,"C.N",1,82
58,18,16,12,12,0.2,0.2,25,"C.N",1,82
58,18,16,12,12,0.25,0.25,25,"C.N",1,82
58,18,16,12,12,0.3,0.3,25,"C.N",1,82
58,18,16,12,12,0.35,0.35,25,"C.N",1,82
58,18,16,12,12,0.4,0.4,25,"C.N",1,82
58,18,16,12,12,0.45,0.45,25,"C.N",1,82
58,18,16,12,12,0.5,0.5,25,"C.N",1,82
13,8,5,0,0,0,0,20,"C.N",2,82
13,8,5,0,0,0.05,0.05,20,"C.N",2,82
14,8,5,1,0,0.1,0.1,20,"C.N",2,82
13,7,5,1,0,0.15,0.15,20,"C.N",2,82
15,7,6,2,0,0.2,0.2,20,"C.N",2,82
16,7,7,2,0,0.25,0.25,20,"C.N",2,82
16,7,6,3,0,0.3,0.3,20,"C.N",2,82
15,6,6,3,0,0.35,0.35,20,"C.N",2,82
15,6,6,3,0,0.4,0.4,20,"C.N",2,82
16,6,7,3,0,0.45,0.45,20,"C.N",2,82
17,6,7,4,0,0.5,0.5,20,"C.N",2,82
41,11,13,10,7,0,0,25,"C.N",2,82
40,11,13,10,6,0.05,0.05,25,"C.N",2,82
41,11,13,11,6,0.1,0.1,25,"C.N",2,82
41,11,13,11,6,0.15,0.15,25,"C.N",2,82
41,11,13,11,6,0.2,0.2,25,"C.N",2,82
42,11,15,11,5,0.25,0.25,25,"C.N",2,82
44,11,16,11,6,0.3,0.3,25,"C.N",2,82
44,11,16,12,5,0.35,0.35,25,"C.N",2,82
58,18,16,12,12,0.4,0.4,25,"C.N",2,82
59,19,16,12,12,0.45,0.45,25,"C.N",2,82
59,19,16,12,12,0.5,0.5,25,"C.N",2,82
6,5,1,0,0,0,0,20,"C.N",5,82
5,4,1,0,0,0.05,0.05,20,"C.N",5,82
5,4,1,0,0,0.1,0.1,20,"C.N",5,82
5,4,1,0,0,0.15,0.15,20,"C.N",5,82
4,4,0,0,0,0.2,0.2,20,"C.N",5,82
3,3,0,0,0,0.25,0.25,20,"C.N",5,82
3,3,0,0,0,0.3,0.3,20,"C.N",5,82
3,3,0,0,0,0.35,0.35,20,"C.N",5,82
3,3,0,0,0,0.4,0.4,20,"C.N",5,82
3,3,0,0,0,0.45,0.45,20,"C.N",5,82
3,3,0,0,0,0.5,0.5,20,"C.N",5,82
NA,NA,NA,NA,NA,NA,0,25,"C.N",5,82
NA,NA,NA,NA,NA,NA,0.05,25,"C.N",5,82
5,2,1,2,0,0.1,0.1,25,"C.N",5,82
5,2,1,2,0,0.15,0.15,25,"C.N",5,82
5,2,1,2,0,0.2,0.2,25,"C.N",5,82
5,2,1,2,0,0.25,0.25,25,"C.N",5,82
NA,NA,NA,NA,NA,NA,0.3,25,"C.N",5,82
5,2,0,3,0,0.35,0.35,25,"C.N",5,82
5,2,0,3,0,0.4,0.4,25,"C.N",5,82
5,2,0,3,0,0.45,0.45,25,"C.N",5,82
5,2,0,3,0,0.5,0.5,25,"C.N",5,82
12,12,0,0,0,0,0,20,"C.N",20,82
12,12,0,0,0,0.05,0.05,20,"C.N",20,82
12,12,0,0,0,0.1,0.1,20,"C.N",20,82
12,12,0,0,0,0.15,0.15,20,"C.N",20,82
12,12,0,0,0,0.2,0.2,20,"C.N",20,82
12,12,0,0,0,0.25,0.25,20,"C.N",20,82
12,12,0,0,0,0.3,0.3,20,"C.N",20,82
12,12,0,0,0,0.35,0.35,20,"C.N",20,82
12,12,0,0,0,0.4,0.4,20,"C.N",20,82
12,11,0,1,0,0.45,0.45,20,"C.N",20,82
12,11,0,1,0,0.5,0.5,20,"C.N",20,82
11,11,0,0,0,0,0,25,"C.N",20,82
11,11,0,0,0,0.05,0.05,25,"C.N",20,82
11,11,0,0,0,0.1,0.1,25,"C.N",20,82
11,11,0,0,0,0.15,0.15,25,"C.N",20,82
8,7,0,1,0,0.2,0.2,25,"C.N",20,82
6,6,0,0,0,0.25,0.25,25,"C.N",20,82
7,7,0,0,0,0.3,0.3,25,"C.N",20,82
7,7,0,0,0,0.35,0.35,25,"C.N",20,82
7,7,0,0,0,0.4,0.4,25,"C.N",20,82
6,6,0,0,0,0.45,0.45,25,"C.N",20,82
5,5,0,0,0,0.5,0.5,25,"C.N",20,82
31,11,11,3,6,0,0,20,"N.D",1,82
33,11,12,4,6,0.05,0.05,20,"N.D",1,82
35,12,13,4,6,0.1,0.1,20,"N.D",1,82
38,12,14,6,6,0.15,0.15,20,"N.D",1,82
40,12,14,8,6,0.2,0.2,20,"N.D",1,82
41,12,14,9,6,0.25,0.25,20,"N.D",1,82
41,12,14,9,6,0.3,0.3,20,"N.D",1,82
43,12,15,10,6,0.35,0.35,20,"N.D",1,82
46,15,15,10,6,0.4,0.4,20,"N.D",1,82
46,15,15,10,6,0.45,0.45,20,"N.D",1,82
36,12,11,8,5,0.5,0.5,20,"N.D",1,82
59,19,16,12,12,0,0,25,"N.D",1,82
59,19,16,12,12,0.05,0.05,25,"N.D",1,82
59,19,16,12,12,0.1,0.1,25,"N.D",1,82
59,19,16,12,12,0.15,0.15,25,"N.D",1,82
59,19,16,12,12,0.2,0.2,25,"N.D",1,82
59,19,16,12,12,0.25,0.25,25,"N.D",1,82
59,19,16,12,12,0.3,0.3,25,"N.D",1,82
59,19,16,12,12,0.35,0.35,25,"N.D",1,82
59,19,16,12,12,0.4,0.4,25,"N.D",1,82
59,19,16,12,12,0.45,0.45,25,"N.D",1,82
59,19,16,12,12,0.5,0.5,25,"N.D",1,82
5,5,0,0,0,0,0,20,"N.D",2,82
5,5,0,0,0,0.05,0.05,20,"N.D",2,82
6,5,0,1,0,0.1,0.1,20,"N.D",2,82
6,5,0,1,0,0.15,0.15,20,"N.D",2,82
6,5,0,1,0,0.2,0.2,20,"N.D",2,82
8,6,1,1,0,0.25,0.25,20,"N.D",2,82
8,6,1,1,0,0.3,0.3,20,"N.D",2,82
10,8,1,1,0,0.35,0.35,20,"N.D",2,82
11,8,1,1,1,0.4,0.4,20,"N.D",2,82
13,8,2,1,2,0.45,0.45,20,"N.D",2,82
15,9,2,2,2,0.5,0.5,20,"N.D",2,82
47,17,11,10,9,0,0,25,"N.D",2,82
48,17,12,10,9,0.05,0.05,25,"N.D",2,82
48,17,12,10,9,0.1,0.1,25,"N.D",2,82
48,17,12,10,9,0.15,0.15,25,"N.D",2,82
48,17,12,10,9,0.2,0.2,25,"N.D",2,82
48,17,12,10,9,0.25,0.25,25,"N.D",2,82
48,17,12,10,9,0.3,0.3,25,"N.D",2,82
48,17,12,10,9,0.35,0.35,25,"N.D",2,82
48,17,12,10,9,0.4,0.4,25,"N.D",2,82
48,17,12,10,9,0.45,0.45,25,"N.D",2,82
48,17,12,10,9,0.5,0.5,25,"N.D",2,82
16,11,5,0,0,0,0,20,"N.D",5,82
16,11,5,0,0,0.05,0.05,20,"N.D",5,82
15,11,3,1,0,0.1,0.1,20,"N.D",5,82
15,11,3,1,0,0.15,0.15,20,"N.D",5,82
14,11,2,1,0,0.2,0.2,20,"N.D",5,82
14,11,2,1,0,0.25,0.25,20,"N.D",5,82
14,11,2,1,0,0.3,0.3,20,"N.D",5,82
14,11,2,1,0,0.35,0.35,20,"N.D",5,82
13,11,1,1,0,0.4,0.4,20,"N.D",5,82
17,12,1,4,0,0.45,0.45,20,"N.D",5,82
17,13,0,4,0,0.5,0.5,20,"N.D",5,82
14,9,3,2,0,0,0,25,"N.D",5,82
13,9,2,2,0,0.05,0.05,25,"N.D",5,82
13,9,2,2,0,0.1,0.1,25,"N.D",5,82
13,10,2,1,0,0.15,0.15,25,"N.D",5,82
12,10,1,1,0,0.2,0.2,25,"N.D",5,82
13,11,1,1,0,0.25,0.25,25,"N.D",5,82
13,11,1,1,0,0.3,0.3,25,"N.D",5,82
13,11,1,1,0,0.35,0.35,25,"N.D",5,82
13,11,1,1,0,0.4,0.4,25,"N.D",5,82
NA,NA,NA,NA,NA,NA,0.45,25,"N.D",5,82
14,10,1,3,0,0.5,0.5,25,"N.D",5,82
36,16,9,8,3,0,0,20,"N.D",20,82
36,16,9,8,3,0.05,0.05,20,"N.D",20,82
36,16,9,8,3,0.1,0.1,20,"N.D",20,82
36,16,9,8,3,0.15,0.15,20,"N.D",20,82
35,16,9,8,2,0.2,0.2,20,"N.D",20,82
36,16,9,9,2,0.25,0.25,20,"N.D",20,82
36,16,9,9,2,0.3,0.3,20,"N.D",20,82
35,16,8,9,2,0.35,0.35,20,"N.D",20,82
35,16,8,9,2,0.4,0.4,20,"N.D",20,82
35,16,8,9,2,0.45,0.45,20,"N.D",20,82
35,16,8,9,2,0.5,0.5,20,"N.D",20,82
NA,NA,NA,NA,NA,NA,0,25,"N.D",20,82
NA,NA,NA,NA,NA,NA,0.05,25,"N.D",20,82
8,2,2,4,0,0.1,0.1,25,"N.D",20,82
12,5,2,5,0,0.15,0.15,25,"N.D",20,82
12,5,2,5,0,0.2,0.2,25,"N.D",20,82
12,5,2,5,0,0.25,0.25,25,"N.D",20,82
12,5,2,5,0,0.3,0.3,25,"N.D",20,82
15,5,2,8,0,0.35,0.35,25,"N.D",20,82
16,5,3,8,0,0.4,0.4,25,"N.D",20,82
19,8,3,8,0,0.45,0.45,25,"N.D",20,82
NA,NA,NA,NA,NA,NA,0.5,25,"N.D",20,82
46,17,11,9,9,0,0,20,"N",1,83
45,16,11,9,9,0.05,0.05,20,"N",1,83
45,16,11,9,9,0.1,0.1,20,"N",1,83
45,16,11,9,9,0.15,0.15,20,"N",1,83
45,16,11,9,9,0.2,0.2,20,"N",1,83
45,16,11,9,9,0.25,0.25,20,"N",1,83
44,16,10,9,9,0.3,0.3,20,"N",1,83
44,16,10,9,9,0.35,0.35,20,"N",1,83
44,16,10,9,9,0.4,0.4,20,"N",1,83
44,16,10,9,9,0.45,0.45,20,"N",1,83
43,16,10,8,9,0.5,0.5,20,"N",1,83
58,18,16,13,11,0,0,25,"N",1,83
58,18,16,13,11,0.05,0.05,25,"N",1,83
58,18,16,13,11,0.1,0.1,25,"N",1,83
58,18,16,13,11,0.15,0.15,25,"N",1,83
58,18,16,13,11,0.2,0.2,25,"N",1,83
58,18,16,13,11,0.25,0.25,25,"N",1,83
58,18,16,13,11,0.3,0.3,25,"N",1,83
58,18,16,13,11,0.35,0.35,25,"N",1,83
58,18,16,13,11,0.4,0.4,25,"N",1,83
58,18,16,13,11,0.45,0.45,25,"N",1,83
58,18,16,13,11,0.5,0.5,25,"N",1,83
16,7,3,4,2,0,0,20,"N",2,83
17,7,3,5,2,0.05,0.05,20,"N",2,83
18,7,3,6,2,0.1,0.1,20,"N",2,83
17,7,3,6,1,0.15,0.15,20,"N",2,83
17,7,3,6,1,0.2,0.2,20,"N",2,83
17,7,3,6,1,0.25,0.25,20,"N",2,83
17,7,3,6,1,0.3,0.3,20,"N",2,83
17,7,3,6,1,0.35,0.35,20,"N",2,83
17,7,3,6,1,0.4,0.4,20,"N",2,83
17,7,3,6,1,0.45,0.45,20,"N",2,83
18,7,3,7,1,0.5,0.5,20,"N",2,83
58,18,16,13,11,0,0,25,"N",2,83
58,18,16,13,11,0.05,0.05,25,"N",2,83
58,18,16,13,11,0.1,0.1,25,"N",2,83
58,18,16,13,11,0.15,0.15,25,"N",2,83
58,18,16,13,11,0.2,0.2,25,"N",2,83
58,18,16,13,11,0.25,0.25,25,"N",2,83
58,18,16,13,11,0.3,0.3,25,"N",2,83
58,18,16,13,11,0.35,0.35,25,"N",2,83
58,18,16,13,11,0.4,0.4,25,"N",2,83
58,18,16,13,11,0.45,0.45,25,"N",2,83
58,18,16,13,11,0.5,0.5,25,"N",2,83
31,12,6,8,5,0,0,20,"N",5,83
32,12,6,8,6,0.05,0.05,20,"N",5,83
32,12,6,8,6,0.1,0.1,20,"N",5,83
32,12,6,8,6,0.15,0.15,20,"N",5,83
32,12,6,8,6,0.2,0.2,20,"N",5,83
32,12,6,8,6,0.25,0.25,20,"N",5,83
32,12,6,8,6,0.3,0.3,20,"N",5,83
32,12,6,8,6,0.35,0.35,20,"N",5,83
33,12,7,8,6,0.4,0.4,20,"N",5,83
33,12,7,8,6,0.45,0.45,20,"N",5,83
33,12,7,8,6,0.5,0.5,20,"N",5,83
57,18,16,12,11,0,0,25,"N",5,83
57,18,16,12,11,0.05,0.05,25,"N",5,83
57,18,16,12,11,0.1,0.1,25,"N",5,83
57,18,16,12,11,0.15,0.15,25,"N",5,83
57,18,16,12,11,0.2,0.2,25,"N",5,83
54,18,15,12,9,0.25,0.25,25,"N",5,83
55,18,15,11,11,0.3,0.3,25,"N",5,83
55,18,15,11,11,0.35,0.35,25,"N",5,83
53,17,15,11,10,0.4,0.4,25,"N",5,83
53,17,15,11,10,0.45,0.45,25,"N",5,83
53,17,15,11,10,0.5,0.5,25,"N",5,83
26,19,2,2,3,0,0,20,"N",20,83
25,19,2,1,3,0.05,0.05,20,"N",20,83
25,19,2,1,3,0.1,0.1,20,"N",20,83
25,19,2,1,3,0.15,0.15,20,"N",20,83
25,19,2,1,3,0.2,0.2,20,"N",20,83
25,19,2,1,3,0.25,0.25,20,"N",20,83
25,19,2,1,3,0.3,0.3,20,"N",20,83
26,19,2,2,3,0.35,0.35,20,"N",20,83
26,19,2,2,3,0.4,0.4,20,"N",20,83
26,19,2,2,3,0.45,0.45,20,"N",20,83
26,19,2,2,3,0.5,0.5,20,"N",20,83
17,16,0,0,1,0,0,25,"N",20,83
16,15,0,0,1,0.05,0.05,25,"N",20,83
16,15,0,0,1,0.1,0.1,25,"N",20,83
16,15,0,0,1,0.15,0.15,25,"N",20,83
16,15,0,0,1,0.2,0.2,25,"N",20,83
16,15,0,0,1,0.25,0.25,25,"N",20,83
16,15,0,0,1,0.3,0.3,25,"N",20,83
16,15,0,0,1,0.35,0.35,25,"N",20,83
15,15,0,0,0,0.4,0.4,25,"N",20,83
16,15,1,0,0,0.45,0.45,25,"N",20,83
16,15,1,0,0,0.5,0.5,25,"N",20,83
41,13,12,8,8,0,0,20,"C",1,83
41,13,12,8,8,0.05,0.05,20,"C",1,83
40,13,12,8,7,0.1,0.1,20,"C",1,83
39,13,12,8,6,0.15,0.15,20,"C",1,83
40,13,12,9,6,0.2,0.2,20,"C",1,83
40,13,12,9,6,0.25,0.25,20,"C",1,83
40,13,12,9,6,0.3,0.3,20,"C",1,83
41,13,12,10,6,0.35,0.35,20,"C",1,83
41,13,12,10,6,0.4,0.4,20,"C",1,83
41,13,12,10,6,0.45,0.45,20,"C",1,83
41,13,12,10,6,0.5,0.5,20,"C",1,83
58,18,16,13,11,0,0,25,"C",1,83
58,18,16,13,11,0.05,0.05,25,"C",1,83
58,18,16,13,11,0.1,0.1,25,"C",1,83
58,18,16,13,11,0.15,0.15,25,"C",1,83
58,18,16,13,11,0.2,0.2,25,"C",1,83
58,18,16,13,11,0.25,0.25,25,"C",1,83
58,18,16,13,11,0.3,0.3,25,"C",1,83
58,18,16,13,11,0.35,0.35,25,"C",1,83
58,18,16,13,11,0.4,0.4,25,"C",1,83
58,18,16,13,11,0.45,0.45,25,"C",1,83
58,18,16,13,11,0.5,0.5,25,"C",1,83
28,12,8,3,5,0,0,20,"C",2,83
28,12,8,3,5,0.05,0.05,20,"C",2,83
28,12,8,3,5,0.1,0.1,20,"C",2,83
28,12,8,3,5,0.15,0.15,20,"C",2,83
28,12,8,3,5,0.2,0.2,20,"C",2,83
29,12,9,3,5,0.25,0.25,20,"C",2,83
28,12,9,3,4,0.3,0.3,20,"C",2,83
28,12,9,3,4,0.35,0.35,20,"C",2,83
28,12,9,3,4,0.4,0.4,20,"C",2,83
28,12,9,3,4,0.45,0.45,20,"C",2,83
28,12,9,3,4,0.5,0.5,20,"C",2,83
56,17,16,12,11,0,0,25,"C",2,83
56,17,16,12,11,0.05,0.05,25,"C",2,83
56,17,16,12,11,0.1,0.1,25,"C",2,83
56,17,16,12,11,0.15,0.15,25,"C",2,83
56,17,16,12,11,0.2,0.2,25,"C",2,83
56,17,16,12,11,0.25,0.25,25,"C",2,83
56,17,16,12,11,0.3,0.3,25,"C",2,83
56,17,16,12,11,0.35,0.35,25,"C",2,83
56,17,16,12,11,0.4,0.4,25,"C",2,83
56,17,16,12,11,0.45,0.45,25,"C",2,83
56,17,16,12,11,0.5,0.5,25,"C",2,83
24,14,2,6,2,0,0,20,"C",5,83
24,14,2,6,2,0.05,0.05,20,"C",5,83
24,14,2,7,1,0.1,0.1,20,"C",5,83
24,14,2,7,1,0.15,0.15,20,"C",5,83
24,14,2,7,1,0.2,0.2,20,"C",5,83
24,14,2,7,1,0.25,0.25,20,"C",5,83
